store,bike_type,date,sales,profit,profit_running_mean_3p
Stratford,Mountain,2021-12-01,600.53,137.264,417.2586666666666
Stratford,Road,2021-12-01,482.34,-337.638,723.5657333333334
Tottenham,Gravel,2021-12-01,2034.908,92.39900000000002,-211.2519000000001
Tottenham,Mountain,2021-12-01,2966.5640000000003,296.49760000000003,137.15906666666666
Tottenham,Road,2021-12-01,2624.518,-253.94819999999999,-54.41459999999995
Westminster,Gravel,2021-12-01,3017.9099999999994,-768.5067999999999,-292.80479999999983
Westminster,Mountain,2021-12-01,326.79200000000003,127.0024,53.594999999999914
Westminster,Road,2021-12-01,1467.504,605.4805,-189.10709999999992
Whitechapel,Gravel,2021-12-01,267.57800000000003,128.016,44.81960000000001
Whitechapel,Mountain,2021-12-01,19.006,7.383100000000001,2.461033333333337
Whitechapel,Road,2021-12-01,55.202,23.5878,109.52873333333338
Wimbledon,Gravel,2021-12-01,8508.106,2445.7837999999997,1179.4771666666666
Wimbledon,Mountain,2021-12-01,3050.4220000000005,689.7096999999999,434.8409333333332
Wimbledon,Road,2021-12-01,360.392,49.1338,115.39056666666683
Brixton,Gravel,2022-01-01,204.12,82.06200000000001,453.77919999999995
Brixton,Mountain,2022-01-01,217.54399999999998,93.9728,284.6437
Brixton,Road,2022-01-01,180.992,64.2128,190.3963666666666
Chelsea,Gravel,2022-01-01,47.616,5.952,99.87376666666665
Chelsea,Mountain,2022-01-01,39.239999999999995,11.3796,38.18053333333332
Chelsea,Road,2022-01-01,73.53,18.5273,51.267999999999994
Covent Garden,Gravel,2022-01-01,0.0,0.0,74.99750000000007
Covent Garden,Mountain,2022-01-01,0.0,0.0,324.9936666666667
Covent Garden,Road,2022-01-01,959.968,119.996,940.6520666666667
Croydon,Gravel,2022-01-01,0.0,0.0,0.19716666666666546
Croydon,Mountain,2022-01-01,0.0,0.0,0.0
Croydon,Road,2022-01-01,0.0,0.0,-0.5813333333333345
Dulwich,Gravel,2022-01-01,64.864,6.4864,330.28866666666676
Dulwich,Mountain,2022-01-01,0.0,0.0,141.3486333333333
Dulwich,Road,2022-01-01,0.0,0.0,185.56023333333334
Fulham,Gravel,2022-01-01,437.964,54.19799999999999,208.74243333333325
Fulham,Mountain,2022-01-01,377.582,73.4542,65.23313333333337
Fulham,Road,2022-01-01,316.148,110.7702,92.51893333333332
Mayfair,Gravel,2022-01-01,7.56,0.3024,21.910600000000002
Mayfair,Mountain,2022-01-01,0.0,0.0,0.9509333333333335
Mayfair,Road,2022-01-01,0.0,0.0,4.942733333333334
Notting Hill,Gravel,2022-01-01,1602.2240000000002,10.417199999999994,402.03440000000006
Notting Hill,Mountain,2022-01-01,0.0,0.0,249.10226666666668
Notting Hill,Road,2022-01-01,0.0,0.0,266.84713333333326
Peckham,Gravel,2022-01-01,419.46999999999997,104.86749999999999,112.85039999999998
Peckham,Mountain,2022-01-01,0.0,0.0,48.6694
Peckham,Road,2022-01-01,1992.97,406.7154,333.44620000000003
Richmond,Gravel,2022-01-01,1548.7520000000002,154.8752,690.5722999999999
Richmond,Mountain,2022-01-01,235.55599999999998,-21.888600000000004,56.20446666666669
Richmond,Road,2022-01-01,1059.5520000000001,286.4078,257.02073333333334
Shoreditch,Gravel,2022-01-01,499.716,-59.8976,-422.46576666666664
Shoreditch,Mountain,2022-01-01,0.0,0.0,-4.830066666666672
Shoreditch,Road,2022-01-01,1739.8200000000002,445.3956,473.6449333333333
Soho,Gravel,2022-01-01,16.52,7.5992,88.7042666666667
Soho,Mountain,2022-01-01,177.7,83.51899999999999,53.16519999999999
Soho,Road,2022-01-01,23.36,11.68,95.22953333333334
Stratford,Gravel,2022-01-01,0.0,0.0,-894.3350666666666
Stratford,Mountain,2022-01-01,0.0,0.0,417.2586666666666
Stratford,Road,2022-01-01,0.0,0.0,649.1282
Tottenham,Gravel,2022-01-01,807.897,-554.0286,-262.16216666666674
Tottenham,Mountain,2022-01-01,0.0,0.0,137.15906666666666
Tottenham,Road,2022-01-01,1906.572,251.0817,52.43670000000005
Westminster,Gravel,2022-01-01,188.316,27.102599999999995,-316.94446666666653
Westminster,Mountain,2022-01-01,1270.99,635.495,268.19366666666656
Westminster,Road,2022-01-01,296.99,5.783500000000005,-205.2282666666666
Whitechapel,Gravel,2022-01-01,91.06,43.923700000000004,59.46083333333334
Whitechapel,Mountain,2022-01-01,0.0,0.0,2.461033333333337
Whitechapel,Road,2022-01-01,0.0,0.0,22.264200000000034
Wimbledon,Gravel,2022-01-01,90.57,11.7741,1129.6576666666667
Wimbledon,Mountain,2022-01-01,712.106,187.80249999999998,441.22376666666656
Wimbledon,Road,2022-01-01,1223.0620000000001,236.0844,117.29196666666682
Brixton,Gravel,2022-02-01,122.49799999999999,51.6507,203.5513666666666
Brixton,Mountain,2022-02-01,961.0,465.5108,345.38136666666674
Brixton,Road,2022-02-01,110.704,50.3536,152.27273333333326
Chelsea,Gravel,2022-02-01,383.264,79.09440000000001,81.95626666666665
Chelsea,Mountain,2022-02-01,0.0,0.0,18.10839999999999
Chelsea,Road,2022-02-01,0.0,0.0,16.48136666666666
Covent Garden,Gravel,2022-02-01,0.0,0.0,74.99750000000007
Covent Garden,Mountain,2022-02-01,0.0,0.0,233.32866666666666
Covent Garden,Road,2022-02-01,0.0,0.0,807.6543666666666
Croydon,Gravel,2022-02-01,0.0,0.0,-0.24866666666666784
Croydon,Mountain,2022-02-01,0.0,0.0,0.0
Croydon,Road,2022-02-01,25.71,6.6846,2.228199999999999
Dulwich,Gravel,2022-02-01,170.88,49.5552,58.93466666666677
Dulwich,Mountain,2022-02-01,490.32,137.2896,121.66866666666665
Dulwich,Road,2022-02-01,92.064,-225.5568,-62.006066666666676
Fulham,Gravel,2022-02-01,422.34999999999997,58.4788,171.61443333333327
Fulham,Mountain,2022-02-01,18.84,7.1592,9.1168666666667
Fulham,Road,2022-02-01,410.758,-0.1530000000000058,25.27933333333331
Mayfair,Gravel,2022-02-01,19.37,8.5807,19.110233333333337
Mayfair,Mountain,2022-02-01,9.45,0.189,0.06300000000000029
Mayfair,Road,2022-02-01,43.455999999999996,20.071199999999997,6.7576
Notting Hill,Gravel,2022-02-01,1421.0059999999999,301.661,245.46853333333343
Notting Hill,Mountain,2022-02-01,0.0,0.0,95.79633333333334
Notting Hill,Road,2022-02-01,304.45799999999997,-2.6982,93.83053333333329
Peckham,Gravel,2022-02-01,1897.56,241.497,150.07889999999998
Peckham,Mountain,2022-02-01,667.876,35.5982,11.78826666666667
Peckham,Road,2022-02-01,894.99,107.4007,200.17583333333334
Richmond,Gravel,2022-02-01,696.4079999999999,47.276199999999996,439.30453333333327
Richmond,Mountain,2022-02-01,1717.656,281.2626,154.49546666666672
Richmond,Road,2022-02-01,733.8700000000001,41.695800000000006,163.16986666666665
Shoreditch,Gravel,2022-02-01,0.0,0.0,-345.21779999999995
Shoreditch,Mountain,2022-02-01,239.98,52.7956,1.9397333333333293
Shoreditch,Road,2022-02-01,0.0,0.0,158.17233333333334
Soho,Gravel,2022-02-01,46.72,17.52,82.66073333333337
Soho,Mountain,2022-02-01,167.96,78.9412,65.95839999999998
Soho,Road,2022-02-01,57.576,21.591,60.33473333333333
Stratford,Gravel,2022-02-01,8749.95,2799.984,20.90513333333335
Stratford,Mountain,2022-02-01,0.0,0.0,45.75466666666663
Stratford,Road,2022-02-01,0.0,0.0,-112.54599999999989
Tottenham,Gravel,2022-02-01,1108.159,-40.2082,-167.27926666666673
Tottenham,Mountain,2022-02-01,0.0,0.0,98.83253333333333
Tottenham,Road,2022-02-01,0.0,0.0,-0.9554999999999533
Westminster,Gravel,2022-02-01,513.292,181.1874,-186.73893333333316
Westminster,Mountain,2022-02-01,38.622,-29.4848,244.33753333333323
Westminster,Road,2022-02-01,49.808,17.4328,209.56560000000013
Whitechapel,Gravel,2022-02-01,22.560000000000002,10.8195,60.91973333333334
Whitechapel,Mountain,2022-02-01,0.0,0.0,2.461033333333337
Whitechapel,Road,2022-02-01,8.67,4.0749,9.220900000000034
Wimbledon,Gravel,2022-02-01,226.21,75.8076,844.4551666666666
Wimbledon,Mountain,2022-02-01,0.0,0.0,292.5040666666666
Wimbledon,Road,2022-02-01,134.82,51.5172,112.2451333333335
Brixton,Gravel,2022-03-01,387.168,171.7654,101.82603333333327
Brixton,Mountain,2022-03-01,425.868,191.18919999999997,250.2242666666667
Brixton,Road,2022-03-01,130.804,51.5459,55.37076666666661
Chelsea,Gravel,2022-03-01,217.27200000000002,29.8295,38.29196666666666
Chelsea,Mountain,2022-03-01,16.99,4.9271,5.435566666666656
Chelsea,Road,2022-03-01,74.76400000000001,22.113,13.546766666666661
Covent Garden,Gravel,2022-03-01,0.0,0.0,7.579122514774402e-14
Covent Garden,Mountain,2022-03-01,0.0,0.0,0.0
Covent Garden,Road,2022-03-01,0.0,0.0,39.9986666666667
Croydon,Gravel,2022-03-01,3930.072,-786.0144,-262.0048
Croydon,Mountain,2022-03-01,0.0,0.0,0.0
Croydon,Road,2022-03-01,4937.9400000000005,204.1086,70.2644
Dulwich,Gravel,2022-03-01,1776.0839999999998,378.5217,144.85443333333345
Dulwich,Mountain,2022-03-01,318.24,62.6556,66.6484
Dulwich,Road,2022-03-01,362.044,88.60759999999999,-45.64973333333335
Fulham,Gravel,2022-03-01,1817.68,242.52159999999998,118.39946666666658
Fulham,Mountain,2022-03-01,562.896,173.7088,84.7740666666667
Fulham,Road,2022-03-01,226.91,81.6192,64.07879999999997
Mayfair,Gravel,2022-03-01,8.288,-0.5688000000000001,2.7714333333333356
Mayfair,Mountain,2022-03-01,0.0,0.0,0.06300000000000029
Mayfair,Road,2022-03-01,0.0,0.0,6.6904
Notting Hill,Gravel,2022-03-01,1379.214,158.0812,156.71980000000008
Notting Hill,Mountain,2022-03-01,1759.2559999999999,66.7736,22.25786666666667
Notting Hill,Road,2022-03-01,3797.708,-65.899,-22.865733333333367
Peckham,Gravel,2022-03-01,529.6899999999999,115.40749999999998,153.92399999999995
Peckham,Mountain,2022-03-01,481.32,125.1432,53.580466666666666
Peckham,Road,2022-03-01,1964.228,-127.76300000000003,128.78436666666667
Richmond,Gravel,2022-03-01,3270.01,184.88269999999994,129.0113666666667
Richmond,Mountain,2022-03-01,5675.01,355.59850000000006,204.9908333333334
Richmond,Road,2022-03-01,1124.134,-76.20349999999999,83.96669999999999
Shoreditch,Gravel,2022-03-01,1164.149,-643.0596,-234.31906666666666
Shoreditch,Mountain,2022-03-01,0.0,0.0,17.59853333333333
Shoreditch,Road,2022-03-01,0.0,0.0,148.4652
Soho,Gravel,2022-03-01,265.84000000000003,115.34639999999999,46.8218666666667
Soho,Mountain,2022-03-01,146.352,49.3938,70.61799999999998
Soho,Road,2022-03-01,179.912,65.3807,32.883900000000004
Stratford,Gravel,2022-03-01,5187.84,2434.5552000000002,1744.8464000000001
Stratford,Mountain,2022-03-01,3357.6,377.73,125.90999999999997
Stratford,Road,2022-03-01,449.1,-643.71,-214.56999999999994
Tottenham,Gravel,2022-03-01,2611.9410000000003,-618.0796,-404.1054666666667
Tottenham,Mountain,2022-03-01,697.16,146.4036,48.80119999999999
Tottenham,Road,2022-03-01,99.372,-1.4196,83.22070000000004
Westminster,Gravel,2022-03-01,850.915,345.62100000000004,184.63700000000017
Westminster,Mountain,2022-03-01,108.083,24.2262,210.0787999999999
Westminster,Road,2022-03-01,224.977,-73.55860000000001,-16.78076666666654
Whitechapel,Gravel,2022-03-01,0.0,0.0,18.247733333333343
Whitechapel,Mountain,2022-03-01,0.0,0.0,3.552713678800501e-15
Whitechapel,Road,2022-03-01,10.08,3.528,2.5343000000000333
Wimbledon,Gravel,2022-03-01,1521.1219999999998,241.0535,109.54506666666673
Wimbledon,Mountain,2022-03-01,338.536,87.7334,91.84529999999997
Wimbledon,Road,2022-03-01,644.5,144.1906,143.93073333333348
Brixton,Gravel,2022-04-01,512.118,203.4727,142.2962666666666
Brixton,Mountain,2022-04-01,681.79,263.3991,306.6997
Brixton,Road,2022-04-01,97.412,39.2238,47.04109999999994
Chelsea,Gravel,2022-04-01,689.67,187.9566,98.96016666666667
Chelsea,Mountain,2022-04-01,0.0,0.0,1.6423666666666559
Chelsea,Road,2022-04-01,54.046,11.1099,11.074299999999994
Covent Garden,Gravel,2022-04-01,0.0,0.0,7.579122514774402e-14
Covent Garden,Mountain,2022-04-01,0.0,0.0,0.0
Covent Garden,Road,2022-04-01,1199.976,374.9925,124.99750000000004
Croydon,Gravel,2022-04-01,924.4839999999999,-126.45160000000001,-304.1553333333333
Croydon,Mountain,2022-04-01,185.376,-34.758,-11.586
Croydon,Road,2022-04-01,17.79,5.1318,71.975
Dulwich,Gravel,2022-04-01,351.20799999999997,101.9394,176.6721000000001
Dulwich,Mountain,2022-04-01,78.272,5.8704,68.60519999999998
Dulwich,Road,2022-04-01,78.936,-123.8448,-86.93133333333334
Fulham,Gravel,2022-04-01,157.72400000000002,10.974799999999998,103.99173333333327
Fulham,Mountain,2022-04-01,401.012,54.361200000000004,78.40973333333336
Fulham,Road,2022-04-01,328.848,-27.626599999999996,17.946533333333306
Mayfair,Gravel,2022-04-01,0.0,0.0,2.670633333333335
Mayfair,Mountain,2022-04-01,59.05,23.4055,7.864833333333333
Mayfair,Road,2022-04-01,39.599999999999994,12.777000000000001,10.949400000000002
Notting Hill,Gravel,2022-04-01,4685.02,363.7098,274.4840000000001
Notting Hill,Mountain,2022-04-01,1760.406,211.9302,92.90126666666667
Notting Hill,Road,2022-04-01,2499.5860000000002,433.78760000000005,121.73013333333331
Peckham,Gravel,2022-04-01,1633.79,139.712,165.5388333333333
Peckham,Mountain,2022-04-01,448.48400000000004,-25.4121,45.109766666666665
Peckham,Road,2022-04-01,1838.808,37.08479999999999,5.57416666666668
Richmond,Gravel,2022-04-01,592.1619999999999,107.24380000000001,113.13423333333338
Richmond,Mountain,2022-04-01,1999.4119999999998,481.4269,372.76266666666675
Richmond,Road,2022-04-01,382.56600000000003,41.8371,2.4431333333333236
Shoreditch,Gravel,2022-04-01,1636.888,128.49640000000002,-171.52106666666666
Shoreditch,Mountain,2022-04-01,0.0,0.0,17.59853333333333
Shoreditch,Road,2022-04-01,0.0,0.0,1.8947806286936004e-14
Soho,Gravel,2022-04-01,168.17000000000002,80.01759999999999,70.96133333333337
Soho,Mountain,2022-04-01,8.872,3.2161,43.850366666666666
Soho,Road,2022-04-01,0.0,0.0,28.990566666666677
Stratford,Gravel,2022-04-01,0.0,0.0,1744.8464000000001
Stratford,Mountain,2022-04-01,0.0,0.0,125.90999999999997
Stratford,Road,2022-04-01,9099.93,2365.9818,574.0906000000001
Tottenham,Gravel,2022-04-01,343.92,75.6624,-194.2084666666667
Tottenham,Mountain,2022-04-01,1477.806,-872.6164,-242.07093333333333
Tottenham,Road,2022-04-01,0.0,0.0,-0.473199999999963
Westminster,Gravel,2022-04-01,1992.1179999999995,-1698.4902000000002,-390.56059999999985
Westminster,Mountain,2022-04-01,347.565,-266.90659999999997,-90.72173333333343
Westminster,Road,2022-04-01,403.476,45.43289999999999,-3.56429999999988
Whitechapel,Gravel,2022-04-01,0.0,0.0,3.606500000000009
Whitechapel,Mountain,2022-04-01,0.0,0.0,3.552713678800501e-15
Whitechapel,Road,2022-04-01,36.412,15.631599999999999,7.744833333333365
Wimbledon,Gravel,2022-04-01,467.096,73.1416,130.00090000000006
Wimbledon,Mountain,2022-04-01,1049.37,233.8434,107.19226666666664
Wimbledon,Road,2022-04-01,99.99,34.9965,76.90143333333349
Brixton,Gravel,2022-05-01,684.028,305.885,227.04103333333327
Brixton,Mountain,2022-05-01,1072.096,493.0654,315.8845666666667
Brixton,Road,2022-05-01,915.486,400.68789999999996,163.81919999999994
Chelsea,Gravel,2022-05-01,428.924,85.23280000000001,101.0063
Chelsea,Mountain,2022-05-01,145.21599999999998,40.103,15.010033333333324
Chelsea,Road,2022-05-01,38.632,9.7516,14.324833333333325
Covent Garden,Gravel,2022-05-01,8399.976,1119.9968,373.3322666666667
Covent Garden,Mountain,2022-05-01,0.0,0.0,0.0
Covent Garden,Road,2022-05-01,839.988,69.999,148.33050000000003
Croydon,Gravel,2022-05-01,65.17,18.8993,-297.8555666666667
Croydon,Mountain,2022-05-01,69.5,20.155,-4.8676666666666675
Croydon,Road,2022-05-01,54.9,15.372,74.87079999999999
Dulwich,Gravel,2022-05-01,1326.976,261.7901,247.41706666666678
Dulwich,Mountain,2022-05-01,419.22,124.6764,64.40079999999999
Dulwich,Road,2022-05-01,171.47199999999998,-101.466,-45.567733333333344
Fulham,Gravel,2022-05-01,1020.6639999999999,151.7112,135.06919999999994
Fulham,Mountain,2022-05-01,1176.2720000000002,311.9883,180.01943333333338
Fulham,Road,2022-05-01,647.272,154.6046,69.53239999999998
Mayfair,Gravel,2022-05-01,13.836,2.4675,0.6329000000000019
Mayfair,Mountain,2022-05-01,7.216,1.7138,8.373099999999999
Mayfair,Road,2022-05-01,0.0,0.0,4.259000000000003
Notting Hill,Gravel,2022-05-01,2740.417,-54.411200000000036,155.7932666666667
Notting Hill,Mountain,2022-05-01,0.0,0.0,92.90126666666667
Notting Hill,Road,2022-05-01,4696.74,726.6859999999999,364.85819999999995
Peckham,Gravel,2022-05-01,3712.4719999999998,174.5815,143.2336666666666
Peckham,Mountain,2022-05-01,1323.39,167.06740000000002,88.93283333333333
Peckham,Road,2022-05-01,1123.7279999999998,101.3724,3.5647333333333457
Richmond,Gravel,2022-05-01,5594.339999999999,754.0202999999999,348.7156
Richmond,Mountain,2022-05-01,1580.026,-22.15460000000001,271.62360000000007
Richmond,Road,2022-05-01,897.9440000000001,329.9392,98.52426666666666
Shoreditch,Gravel,2022-05-01,0.0,0.0,-171.52106666666666
Shoreditch,Mountain,2022-05-01,0.0,0.0,-4.736951571734001e-15
Shoreditch,Road,2022-05-01,0.0,0.0,1.8947806286936004e-14
Soho,Gravel,2022-05-01,98.196,45.6942,80.35273333333336
Soho,Mountain,2022-05-01,0.0,0.0,17.53663333333333
Soho,Road,2022-05-01,26.55,12.744,26.04156666666667
Stratford,Gravel,2022-05-01,5155.262999999999,1153.1542000000002,1195.9031333333335
Stratford,Mountain,2022-05-01,0.0,0.0,125.90999999999997
Stratford,Road,2022-05-01,2396.4,179.73,634.0006000000001
Tottenham,Gravel,2022-05-01,916.98,-155.6972,-232.70480000000006
Tottenham,Mountain,2022-05-01,0.0,0.0,-242.07093333333333
Tottenham,Road,2022-05-01,3961.38,707.1522,235.2442
Westminster,Gravel,2022-05-01,312.38299999999987,49.4341,-434.47836666666655
Westminster,Mountain,2022-05-01,567.899,213.06959999999998,-9.870266666666774
Westminster,Road,2022-05-01,294.538,-132.3661,-53.49726666666654
Whitechapel,Gravel,2022-05-01,116.49400000000001,54.7535,18.251166666666677
Whitechapel,Mountain,2022-05-01,0.0,0.0,3.552713678800501e-15
Whitechapel,Road,2022-05-01,62.1,29.808,16.322533333333364
Wimbledon,Gravel,2022-05-01,1643.6259999999997,114.62790000000001,142.94100000000006
Wimbledon,Mountain,2022-05-01,0.0,0.0,107.19226666666664
Wimbledon,Road,2022-05-01,2325.1279999999997,740.8573,306.68146666666684
Brixton,Gravel,2022-06-01,1393.842,619.2632,376.20696666666663
Brixton,Mountain,2022-06-01,909.588,379.2152,378.5599
Brixton,Road,2022-06-01,457.7,202.55819999999997,214.15663333333325
Chelsea,Gravel,2022-06-01,126.682,37.4465,103.5453
Chelsea,Mountain,2022-06-01,26.944,8.4896,16.197533333333322
Chelsea,Road,2022-06-01,35.004000000000005,11.2743,10.711933333333326
Covent Garden,Gravel,2022-06-01,0.0,0.0,373.3322666666667
Covent Garden,Mountain,2022-06-01,0.0,0.0,0.0
Covent Garden,Road,2022-06-01,0.0,0.0,148.33050000000003
Croydon,Gravel,2022-06-01,835.17,16.7034,-30.28296666666665
Croydon,Mountain,2022-06-01,0.0,0.0,-4.8676666666666675
Croydon,Road,2022-06-01,293.1,27.544800000000002,16.016199999999994
Dulwich,Gravel,2022-06-01,718.81,252.62040000000002,205.4499666666668
Dulwich,Mountain,2022-06-01,512.08,-127.3828,1.0546666666666529
Dulwich,Road,2022-06-01,670.472,127.3212,-32.66320000000001
Fulham,Gravel,2022-06-01,1413.736,-323.20020000000005,-53.50473333333341
Fulham,Mountain,2022-06-01,15.714,-0.43649999999999967,121.97100000000005
Fulham,Road,2022-06-01,107.97399999999999,27.390099999999997,51.4560333333333
Mayfair,Gravel,2022-06-01,3.96,1.4652,1.310900000000002
Mayfair,Mountain,2022-06-01,9.648,3.4974,9.5389
Mayfair,Road,2022-06-01,17.9,8.95,7.2423333333333355
Notting Hill,Gravel,2022-06-01,1454.0220000000002,143.53050000000002,150.9430333333334
Notting Hill,Mountain,2022-06-01,379.372,-119.2312,30.899666666666672
Notting Hill,Road,2022-06-01,961.716,-25.7976,378.22533333333325
Peckham,Gravel,2022-06-01,2337.84,511.05899999999997,275.11749999999995
Peckham,Mountain,2022-06-01,363.18399999999997,27.859999999999996,56.5051
Peckham,Road,2022-06-01,1061.066,37.64280000000001,58.700000000000024
Richmond,Gravel,2022-06-01,2666.5319999999997,384.64669999999995,415.3036
Richmond,Mountain,2022-06-01,3879.4979999999996,482.4771,313.91646666666674
Richmond,Road,2022-06-01,566.97,153.0819,174.95273333333333
Shoreditch,Gravel,2022-06-01,1996.878,266.4092,131.63520000000003
Shoreditch,Mountain,2022-06-01,599.165,35.245,11.748333333333328
Shoreditch,Road,2022-06-01,0.0,0.0,1.8947806286936004e-14
Soho,Gravel,2022-06-01,115.02,51.759,59.15693333333337
Soho,Mountain,2022-06-01,0.0,0.0,1.0720333333333325
Soho,Road,2022-06-01,0.0,0.0,4.248000000000005
Stratford,Gravel,2022-06-01,6522.35,840.2715000000001,664.4752333333334
Stratford,Mountain,2022-06-01,1099.454,41.3696,13.789866666666628
Stratford,Road,2022-06-01,0.0,0.0,848.5706
Tottenham,Gravel,2022-06-01,2415.617,-303.70930000000004,-127.91470000000005
Tottenham,Mountain,2022-06-01,692.94,173.235,-233.12713333333332
Tottenham,Road,2022-06-01,3193.788,82.04780000000002,263.06666666666666
Westminster,Gravel,2022-06-01,862.6660000000002,240.3886,-469.5558333333333
Westminster,Mountain,2022-06-01,44.04599999999999,-19.136,-24.324333333333442
Westminster,Road,2022-06-01,182.066,0.06589999999999918,-28.955766666666534
Whitechapel,Gravel,2022-06-01,313.05600000000004,142.9741,65.90920000000001
Whitechapel,Mountain,2022-06-01,29.61,13.23,4.410000000000004
Whitechapel,Road,2022-06-01,14.62,6.8714,17.437000000000033
Wimbledon,Gravel,2022-06-01,1253.5639999999999,425.1631,204.31086666666673
Wimbledon,Mountain,2022-06-01,119.98599999999999,16.3878,83.41039999999997
Wimbledon,Road,2022-06-01,263.798,45.7575,273.8704333333335
Brixton,Gravel,2022-07-01,754.0779999999999,337.0244,420.72419999999994
Brixton,Mountain,2022-07-01,203.476,94.3426,322.2077333333334
Brixton,Road,2022-07-01,515.6360000000001,197.77119999999996,267.0057666666666
Chelsea,Gravel,2022-07-01,494.848,81.214,67.96443333333333
Chelsea,Mountain,2022-07-01,48.434,12.4182,20.33693333333332
Chelsea,Road,2022-07-01,165.668,23.6566,14.894166666666658
Covent Garden,Gravel,2022-07-01,4239.936,1136.9832999999999,752.3267
Covent Garden,Mountain,2022-07-01,1499.95,449.985,149.995
Covent Garden,Road,2022-07-01,0.0,0.0,23.333000000000027
Croydon,Gravel,2022-07-01,30.816000000000003,2.7485999999999997,12.783766666666688
Croydon,Mountain,2022-07-01,130.6,37.43,19.195
Croydon,Road,2022-07-01,79.384,9.3532,17.42333333333333
Dulwich,Gravel,2022-07-01,490.2,136.89159999999998,217.1007000000001
Dulwich,Mountain,2022-07-01,0.0,0.0,-0.9021333333333471
Dulwich,Road,2022-07-01,1890.3959999999997,466.8733,164.24283333333332
Fulham,Gravel,2022-07-01,1155.998,337.17939999999993,55.230133333333235
Fulham,Mountain,2022-07-01,352.82,-379.64399999999995,-22.69739999999994
Fulham,Road,2022-07-01,357.73999999999995,20.8556,67.61676666666663
Mayfair,Gravel,2022-07-01,55.05,24.143700000000003,9.358800000000002
Mayfair,Mountain,2022-07-01,20.44,9.198,4.803066666666666
Mayfair,Road,2022-07-01,16.702,7.7168,5.555600000000002
Notting Hill,Gravel,2022-07-01,1603.952,92.6632,60.59416666666675
Notting Hill,Mountain,2022-07-01,0.0,0.0,-39.74373333333333
Notting Hill,Road,2022-07-01,3811.766,319.37919999999997,340.08919999999983
Peckham,Gravel,2022-07-01,3816.1859999999997,257.63870000000003,314.4264
Peckham,Mountain,2022-07-01,284.08,24.857,73.26146666666666
Peckham,Road,2022-07-01,1308.882,-26.908200000000004,37.369000000000035
Richmond,Gravel,2022-07-01,3137.434,233.8851,457.5173666666667
Richmond,Mountain,2022-07-01,345.43399999999997,20.4628,160.26176666666672
Richmond,Road,2022-07-01,2234.814,517.1274,333.38283333333334
Shoreditch,Gravel,2022-07-01,1961.515,273.88200000000006,180.0970666666667
Shoreditch,Mountain,2022-07-01,0.0,0.0,11.748333333333328
Shoreditch,Road,2022-07-01,579.136,21.7176,7.239200000000019
Soho,Gravel,2022-07-01,43.96,20.6612,39.37146666666671
Soho,Mountain,2022-07-01,20.936,7.0659,2.3552999999999993
Soho,Road,2022-07-01,430.09999999999997,202.14700000000002,71.63033333333334
Stratford,Gravel,2022-07-01,0.0,0.0,664.4752333333334
Stratford,Mountain,2022-07-01,0.0,0.0,13.789866666666628
Stratford,Road,2022-07-01,607.466,-430.6911,-83.6537
Tottenham,Gravel,2022-07-01,2430.08,388.8128,-23.531233333333393
Tottenham,Mountain,2022-07-01,0.0,0.0,57.745000000000005
Tottenham,Road,2022-07-01,863.128,-32.3673,252.27756666666667
Westminster,Gravel,2022-07-01,2751.282,-703.1536000000001,-137.77696666666657
Westminster,Mountain,2022-07-01,93.607,-75.52250000000001,39.47036666666654
Westminster,Road,2022-07-01,82.709,17.2,-38.366733333333194
Whitechapel,Gravel,2022-07-01,122.122,55.07470000000001,84.26743333333334
Whitechapel,Mountain,2022-07-01,40.61,17.3198,10.18326666666667
Whitechapel,Road,2022-07-01,25.162,10.2316,15.637000000000034
Wimbledon,Gravel,2022-07-01,582.926,136.8074,225.53280000000007
Wimbledon,Mountain,2022-07-01,420.81,138.7578,51.715199999999975
Wimbledon,Road,2022-07-01,200.23000000000002,66.6927,284.4358333333335
Brixton,Gravel,2022-08-01,732.6940000000001,316.1038,424.1304666666667
Brixton,Mountain,2022-08-01,97.024,38.1704,170.57606666666675
Brixton,Road,2022-08-01,281.376,116.0932,172.1408666666666
Chelsea,Gravel,2022-08-01,86.64,30.125,49.59516666666665
Chelsea,Mountain,2022-08-01,37.312,2.7984,7.902066666666653
Chelsea,Road,2022-08-01,267.182,82.8814,39.27076666666666
Covent Garden,Gravel,2022-08-01,0.0,0.0,378.9944333333333
Covent Garden,Mountain,2022-08-01,0.0,0.0,149.995
Covent Garden,Road,2022-08-01,0.0,0.0,2.842170943040401e-14
Croydon,Gravel,2022-08-01,307.944,-39.3408,-6.629599999999979
Croydon,Mountain,2022-08-01,91.03800000000001,22.1237,19.851233333333333
Croydon,Road,2022-08-01,0.0,0.0,12.29933333333333
Dulwich,Gravel,2022-08-01,1038.6999999999998,-19.45260000000001,123.35313333333345
Dulwich,Mountain,2022-08-01,487.92,136.6176,3.078266666666655
Dulwich,Road,2022-08-01,1442.08,394.2936,329.49603333333334
Fulham,Gravel,2022-08-01,564.9219999999999,103.8548,39.2779999999999
Fulham,Mountain,2022-08-01,245.632,39.8168,-113.42123333333326
Fulham,Road,2022-08-01,0.0,0.0,16.081899999999973
Mayfair,Gravel,2022-08-01,33.078,13.796,13.134966666666669
Mayfair,Mountain,2022-08-01,23.34,0.2334,4.3096
